,artist,title,mbid
1888,Mötley Crüe,Primal Scream,47fc97c6-f2b3-4b75-b5a6-6b262396e98a
1889,Mötley Crüe,Same Ol' Situation (S.O.S.),f1bd3d0f-b6d3-41fe-bdb6-f24df230efdd
1890,Mötley Crüe,Shout at the Devil,566d7287-5cca-4df3-81ab-735072201093
1891,Mötley Crüe,Too Fast for Love,2aeff606-257a-4877-887a-51a6eecaed1d
1892,Mötley Crüe,Wild Side,7310555a-83c1-4298-9ebb-812b421dd785
1893,Motörhead,Ace of Spades,71209300-34e5-491d-81ad-76237d167604
1894,Motörhead,Bomber,cbb7d0dd-7b4e-48b4-8830-6787c5ee44ec
1895,Motörhead,Doctor Rock,f844c443-da71-474d-b91b-6c07e49984df
1896,Motörhead,Guitar Solo,8ec42d70-2133-4b0b-b981-0ddb276347a3
1897,Motörhead,Just 'Cos You Got the Power,4413ac35-45e4-4fc7-8800-ab8454d5d93d
1898,Motörhead,Lost Woman Blues,3c1c4b65-62b5-4d91-9b28-1068aa364fcb
1899,Motörhead,Metropolis,ec714156-75b4-4073-b0c1-9132adedf753
1900,Motörhead,No Class,0fed4801-edc6-4f93-b8b0-060621c69b6c
1901,Motörhead,Orgasmatron,a30b940d-8580-4ada-8b2c-e458e2cb60f7
1902,Motörhead,Over the Top,01fc26b0-7612-4a39-bce6-34a5aba64b71
1903,Motörhead,Overkill,96ee23d7-f2d4-4fe0-9d5f-788cb8f0d23e
1904,Motörhead,Rock It,67b661ba-4c2c-4a67-aedc-90aa80c12a60
1905,Motörhead,Stay Clean,559d5c34-5c9a-4d3f-8312-7c35b1237b5c
1906,Motörhead,The Chase Is Better Than the Catch,9d5bda0f-c14a-4cf6-8793-248cae7da317
1907,Motörhead,When the Sky Comes Looking for You,03c25330-0a28-482a-ba5e-006c83df0ded
1908,Motörhead,Whorehouse Blues,6d2a9ad6-5e42-4096-a5ed-e36c0333aedd
1909,New Found Glory,All Downhill From Here,2a70cc8f-ac77-4e31-ba42-cf3e25c67589
1910,New Found Glory,Anthem for the Unwanted,d7c5a814-0b44-4afd-ad21-b9be13f08b27
1911,New Found Glory,At Least I'm Known for Something,57cf0a2c-7f20-42a1-86a1-f2c56474c264
1912,New Found Glory,Belated,dff3dcb1-e2a3-46ea-942d-ebf1593bcf82
1913,New Found Glory,Better Off Dead,d3138f79-aa8b-4c04-ad73-805a8428e722
1914,New Found Glory,Constant Static,79f44ae2-cf51-42cd-835a-158f14cad20d
1915,New Found Glory,Don't Let Her Pull You Down,55adf660-faf9-4a97-9c8f-ab404f7e6ffb
1916,New Found Glory,Doubt Full,d9ff98c6-3421-4760-a8b6-d84f3e61aba3
1917,New Found Glory,Dressed to Kill,c30095a7-0331-4c4e-8899-0cee0c6b426d
1918,New Found Glory,Ending in Tragedy,b4576af4-5fc6-44ca-aafa-8f7143463c8f
1919,New Found Glory,Failure's Not Flattering,40863e59-256c-47cf-855c-891bb88e41a0
1920,New Found Glory,Forget My Name,35644733-c881-4e1b-9b00-d764426261ee
1921,New Found Glory,Head On Collision,7e586b98-d211-474b-8b22-3c11368ce5b5
1922,New Found Glory,Hit or Miss,d9dabd01-d5dc-4579-a4b5-4e1391371d15
1923,New Found Glory,Hold My Hand,0982f3cd-2268-4330-88d3-7823deed9d35
1924,New Found Glory,I Don't Wanna Know,a247e862-a629-4c7c-a8ab-6f9a3a026d0e
1925,New Found Glory,Intro,011d73b3-2a53-4a8e-8211-75ba3571d0fb
1926,New Found Glory,It's Been a Summer,863310cf-9fea-43ec-9f09-5370e9f6a90e
1927,New Found Glory,King of Wishful Thinking,562a0af2-56a9-4bbe-9fc1-25bc6a814587
1928,New Found Glory,Kiss Me,eee24643-549c-49f0-b3f7-b3ebed2e2c8e
1929,New Found Glory,Let It Go,4704d42d-89b3-4adf-a027-68ffdfa6255f
1930,New Found Glory,My Friends Over You,841f6596-df79-4cd6-8333-61b46912297f
1931,New Found Glory,Never Give Up,a6c23649-be1e-44dd-96a2-e521e38b8802
1932,New Found Glory,No News Is Good News,a06bf0cb-a73b-4d74-abe6-bdf4b3621b5b
1933,New Found Glory,"Over the Head, Below the Knees",ecf27fec-60f0-43c1-ade7-0fe0a8697a42
1934,New Found Glory,Part of Your World,651dead4-3b87-4604-bb3e-5e28cf32ffae
1935,New Found Glory,Radio Adelaide,285a6705-d486-494d-b2ff-5c75cd3b419f
1936,New Found Glory,Sincerely Me,2c616902-adaa-456a-ba96-ca73f8b83c27
1937,New Found Glory,Singled Out,22b2847a-2236-4d44-924b-80495c929f7e
1938,New Found Glory,Something I Call Personality,7f9e93a1-6f17-4bae-a743-ff13dac28ec8
1939,New Found Glory,Sonny,99f0b809-2033-4ea9-b7e0-d9884c9a6753
1940,New Found Glory,The Great Houdini,e16e05c3-b48c-4432-baf3-fc54ba0374d1
1941,New Found Glory,The Story So Far,a345786f-3893-4614-ad87-3da67a5b393f
1942,New Found Glory,This Disaster,6e18014b-0d00-41f5-9494-e7084d1dbbb7
1943,New Found Glory,Truck Stop Blues,a4f6391a-1f36-486e-8904-8ec50a349321
1944,New Found Glory,Truth of My Youth,3d4663be-fb35-40b5-8a23-e44df2926264
1945,New Found Glory,Understatement,6462b919-cc48-444a-a199-5ff3193819db
1946,New Found Glory,Whiskey Rose,0ebf81da-b38d-4a95-9158-78071a12db41
1947,New Found Glory,Your Biggest Mistake,f982f751-816c-408c-98bb-3a1531091927
1948,Nick Cave & the Bad Seeds,Bright Horses,ca988aaa-e282-45a7-9a50-40fc097b9d96
1949,Nick Cave & the Bad Seeds,Cinnamon Horses,2cab8c1a-74ab-4d3b-91b9-0ebf1e223638
1950,Nick Cave & the Bad Seeds,Conversion,3f0db3c1-0daf-45f5-a2c6-d0ae82d0cdad
1951,Nick Cave & the Bad Seeds,Final Rescue Attempt,246026e7-4304-430c-bde6-b2d2b374989c
1952,Nick Cave & the Bad Seeds,Frogs,db01a3e9-9a42-4cc2-8840-f603f70db932
1953,Nick Cave & the Bad Seeds,From Her to Eternity,e0639dec-89ee-4edc-9eb3-8a24abc0722c
1954,Nick Cave & the Bad Seeds,I Need You,d6a9abdb-82e5-4364-8ece-c63686576378
1955,Nick Cave & the Bad Seeds,Into My Arms,00431014-07cf-43dd-a6b8-7ffc52fd3c3a
1956,Nick Cave & the Bad Seeds,Joy,1c410149-f161-4613-82cc-8f670f9aee56
1957,Nick Cave & the Bad Seeds,Jubilee Street,7662860a-a3e2-448a-b2f3-dc2f2b9a4492
1958,Nick Cave & the Bad Seeds,Long Dark Night,ab161e09-cff1-4d65-ac19-12e5142e25c7
1959,Nick Cave & the Bad Seeds,O Children,75829114-11b8-42b1-b4c5-abd260f725f3
1960,Nick Cave & the Bad Seeds,O Wow O Wow (How Wonderful She Is),b5545aa5-7f67-49c6-b56f-8fc9595ea130
1961,Nick Cave & the Bad Seeds,Red Right Hand,2908df78-61f3-4389-b57e-784df5e5ce62
1962,Nick Cave & the Bad Seeds,Song of the Lake,373e1100-5563-498e-aa5f-2537e4890f19
1963,Nick Cave & the Bad Seeds,The Mercy Seat,93cfee8f-b7ff-4848-bede-15151d151e57
1964,Nick Cave & the Bad Seeds,The Weeping Song,0bd88707-f97a-4eb5-9b88-90b41fd9ec39
1965,Nick Cave & the Bad Seeds,Tupelo,ca31c972-27dc-445f-9d71-ff3ea60519fe
1966,Nick Cave & the Bad Seeds,Wild God,cff41f73-9f5f-4d26-9de2-9650e1fe5698
1967,Nickelback,Animals,72395307-80da-4b52-8608-e598a149434e
1968,Nickelback,Because of You,a4560818-484f-4e4b-853e-8cd6a6f01dcc
1969,Nickelback,Burn It to the Ground,b91c01d8-ec3d-42eb-8543-8660e68f0876
1970,Nickelback,Far Away,01856b1f-f877-40d4-9df3-9e855c71770a
1971,Nickelback,Figured You Out,ff383185-cf42-4212-b6bc-a08130184584
1972,Nickelback,Gotta Be Somebody,f351f1f1-d99d-4a55-803b-666ebce0da48
1973,Nickelback,Hangnail,d19b4cb3-1791-4c11-b088-a1665ea0bae0
1974,Nickelback,Hero,05e1a953-5d25-4272-b7a4-a79bf143242f
1975,Nickelback,How You Remind Me,5d789be8-fedf-4ddb-a429-0977731fb9ab
1976,Nickelback,Leader of Men,152560ac-f6e9-4124-964b-9aa5a9236406
1977,Nickelback,Photograph,db4d9338-f5d8-4ff3-98e1-4e4bb6055d1c
1978,Nickelback,Rockstar,7b4a20cb-3aa6-47bb-bbe0-e9f1341ddec3
1979,Nickelback,San Quentin,dd1ba728-b854-436e-a0c5-4a3d3e1000ef
1980,Nickelback,Savin' Me,6b6b21e2-b93d-4c76-b1db-8a808641eab0
1981,Nickelback,She Keeps Me Up,89328140-d935-487e-9128-f1dd74877546
1982,Nickelback,Someday,62345e3d-f6dd-4ea8-843a-5eb31596e65d
1983,Nickelback,This Afternoon,4bb95a07-fc37-4e45-80bb-bfdfa78e2193
1984,Nickelback,Those Days,b3a56258-141d-4d66-a8d2-3ed4eb5a07f0
1985,Nickelback,When We Stand Together,49d776b3-1a64-4177-a5fb-90a904cf7e46
1986,Nickelback,Where Do I Hide,8733fb66-faf9-4200-a6fd-0b98b83eff98
1987,Nickelback,Worthy to Say,5600540d-c1ca-432e-9f34-6d6eedae1b67
1988,Nightwish,7 Days to the Wolves,bb93d25b-d598-41d2-9874-e7284127ff59
1989,Nightwish,Dark Chest of Wonders,24da9484-f122-4d76-9db8-0daed341cd9e
1990,Nightwish,Ever Dream,89bb8b2f-74a7-4ae0-af6c-072e9faf8389
1991,Nightwish,Ghost Love Score,fea7ce79-a488-4fde-9f5a-ae9bdf7027b5
1992,Nightwish,Harvest,c5b584e8-951e-4b32-99ab-17125fafebe4
1993,Nightwish,I Want My Tears Back,ee64f516-7662-482f-9ad5-ec7b4da31c3b
1994,Nightwish,Last Ride of the Day,079bf4dd-6665-4b09-93b7-6d9c7f1cdb15
1995,Nightwish,Music,972d1f8e-7443-489e-8765-4ad69fbb1cef
1996,Nightwish,Nemo,4246bace-0765-4715-84cb-fbb1e4247f2a
1997,Nightwish,Noise,d85070d1-2124-46a4-830b-2212b690d1b7
1998,Nightwish,Our Decades in the Sun,ce59e69c-5474-4e4a-976a-401bc8754228
1999,Nightwish,Sahara,1ac6e1b4-9141-4b4e-8c34-2917b83ee9a9
2000,Nightwish,Shoemaker,76d062ca-1b93-4342-908b-c290bce4260f
2001,Nightwish,Sleeping Sun,f5b2b7f5-c56f-4edd-8afc-86c9c6d91a3c
2002,Nightwish,Storytime,81e08e32-9f9c-4f1d-998a-b47aca74db42
2003,Nightwish,The Greatest Show on Earth,42854595-599c-438d-b3f5-0be264d41ccb
2004,Nightwish,Tribal,a9104183-a821-4a14-b538-4af0f605fe8f
2005,Nightwish,Élan,ed049194-3c58-4c10-9526-35f3d149071f
2006,Nine Inch Nails,"1,000,000",99244237-850b-4a93-904d-57305bcadb4e
2007,Nine Inch Nails,Ahead of Ourselves,b28642f1-79c6-4406-85fb-3ff832f10e03
2008,Nine Inch Nails,And All That Could Have Been,f48f3b65-7864-4932-94b0-f4a1900a4512
2009,Nine Inch Nails,Burn,ee95d076-40f2-4ccd-b707-36e39562646e
2010,Nine Inch Nails,Closer,878c5607-ccf7-4214-8cf1-2b3bebc7ca7a
2011,Nine Inch Nails,Copy of A,3c6b05a4-a3c4-4d98-912c-ae9071c3a082
2012,Nine Inch Nails,Discipline,a58a2b13-70b5-44c2-9fd5-67f93db17de7
2013,Nine Inch Nails,Down in It,1992a551-2247-41f3-941b-9946f2ae39a3
2014,Nine Inch Nails,Echoplex,52646e3f-1fc0-4a1d-a089-08ac33a30973
2015,Nine Inch Nails,Eraser,0ec126f3-a608-46dc-9210-90ad42fc1ee6
2016,Nine Inch Nails,Even Deeper,2ec74b79-b46d-4e55-937c-936da629e112
2017,Nine Inch Nails,Every Day Is Exactly the Same,de08efa9-89c8-4445-b55d-9a26ef9f6e60
2018,Nine Inch Nails,Everything,f83f45ca-745c-4492-82d8-b67ce4f55204
2019,Nine Inch Nails,Fashion,989a9917-b4d0-48a7-8e62-041bfdf68f59
2020,Nine Inch Nails,Gave Up,e34f2000-b4ff-4953-b616-00f17104ad06
2021,Nine Inch Nails,God Break Down the Door,33dff6f6-37ed-4299-a951-7b3914d393b1
2022,Nine Inch Nails,Happiness in Slavery,ad1d725e-cddb-417d-8dc5-f7f7501b29c6
2023,Nine Inch Nails,Head Like a Hole,55cd2583-89a3-4273-9d3d-c049e4ef94cb
2024,Nine Inch Nails,Help Me I Am in Hell,461ea191-89ad-4300-961a-c6d34952ab2c
2025,Nine Inch Nails,Heresy,3c6e9da3-e16f-47e3-a5b8-bc16c04184e3
2026,Nine Inch Nails,Home,5f119480-4cdd-43ad-bfe0-e987dd20cd76
2027,Nine Inch Nails,Hurt,189eeefb-0365-49a9-85cd-8da8f0cefea6
2028,Nine Inch Nails,La Mer,3976eee5-5596-49fa-8c31-5d06cf295c24
2029,Nine Inch Nails,Last,61c07ba2-28d6-4815-99b3-b0df705bb4fc
2030,Nine Inch Nails,Less Than,56b21cc7-ad96-42e4-8583-416d429be019
2031,Nine Inch Nails,Letting You,b4a88e68-f66e-4155-8ef4-9f9f46944767
2032,Nine Inch Nails,Love Is Not Enough,16ca71ca-de65-4f81-85c6-505ca9be44fa
2033,Nine Inch Nails,March of the Pigs,787cf6d0-a44b-4562-aa5c-5c4b244576c6
2034,Nine Inch Nails,Mr. Self Destruct,b2b05873-1467-412a-9f2b-cf38d4b956bd
2035,Nine Inch Nails,Only,55844e7e-eed5-4533-b429-681da9c81616
2036,Nine Inch Nails,Piggy,429f0b1a-0293-4793-993b-0bb5f73567f2
2037,Nine Inch Nails,Pinion,27fcacee-2b2d-4e94-a277-5596e5d1012e
2038,Nine Inch Nails,Reptile,adc19475-b1b9-49a0-a966-45f4a7d35bb5
2039,Nine Inch Nails,Sanctified,05dfeea3-b6d7-469b-a5c9-c373ecf1fb03
2040,Nine Inch Nails,Shit Mirror,5f258e56-ff4a-4dab-8dcc-cf4b7ab3fa5f
2041,Nine Inch Nails,Sin,4283ae46-d452-4ed1-9a0e-f66595c6a386
2042,Nine Inch Nails,Something I Can Never Have,3573f19e-55c0-4590-9923-9f574bd7cd6d
2043,Nine Inch Nails,Somewhat Damaged,6c598944-5449-433b-a1e7-8ad43864b3e9
2044,Nine Inch Nails,Subterraneans,2f413a2f-7bf4-471e-bad5-f18df6b77826
2045,Nine Inch Nails,Suck,caaacfd2-f56f-454f-8254-8ed9afde12d3
2046,Nine Inch Nails,Sunspots,b8db3d62-d8f2-484c-81ae-115bbcfdcb2a
2047,Nine Inch Nails,Survivalism,97d09e1b-8812-45fd-830f-0200a3c0e3b8
2048,Nine Inch Nails,Terrible Lie,6969af9e-b8f3-453d-82e2-a00e9ee9f873
2049,Nine Inch Nails,The Becoming,d5c0f5fe-f27a-492e-acd4-032d0b2aa747
2050,Nine Inch Nails,The Beginning of the End,52aac264-b3e7-4879-9a8a-eb152e838337
2051,Nine Inch Nails,The Big Come Down,bd4fa695-d1d1-48d3-b0f0-9d4481d80bd4
2052,Nine Inch Nails,The Day the World Went Away,9c955a89-c183-4956-b0b3-09870ff61fba
2053,Nine Inch Nails,The Frail,c7fc8324-dd08-406a-824b-5d2146809ccc
2054,Nine Inch Nails,The Hand That Feeds,a99e0246-722c-418a-b750-0ed010fbd841
2055,Nine Inch Nails,The Line Begins to Blur,79a25615-cd16-4300-baf3-3c4edc5f6a07
2056,Nine Inch Nails,The Lovers,2904fd2e-fa07-4a34-9f3f-80357274ff39
2057,Nine Inch Nails,The Perfect Drug,1230bb71-f985-4c80-8134-7777f59a9ea1
2058,Nine Inch Nails,The Wretched,48138586-5cb3-4ebe-bd24-67929f308170
2059,Nine Inch Nails,Wish,51ca8708-13a9-4ee7-bc03-429d6c527625
2060,Noel Gallagher’s High Flying Birds,AKA... What a Life!,59d6a1d9-f1e1-45c3-b0ae-a30d1cc75edb
2061,Noel Gallagher’s High Flying Birds,Council Skies,c276a30d-ba50-4f1d-9281-b72eb45cf33f
2062,Noel Gallagher’s High Flying Birds,Don't Look Back in Anger,35a2910e-577d-4a2f-bc9b-28c21f57dc45
2063,Noel Gallagher’s High Flying Birds,Easy Now,ee132aa1-3ea6-4891-8ccc-8400d8519d5d
2064,Noel Gallagher’s High Flying Birds,Going Nowhere,369c8fda-c1f0-4eab-bfe7-8f557777fcfd
2065,Noel Gallagher’s High Flying Birds,Half the World Away,068c301b-f753-445c-9b56-34fbd063e896
2066,Noel Gallagher’s High Flying Birds,If I Had a Gun...,9fdc6689-e14d-4ae4-948a-bf6405840c64
2067,Noel Gallagher’s High Flying Birds,In the Heat of the Moment,480a1cca-98d4-437b-a5b8-a54fc8a896c1
2068,Noel Gallagher’s High Flying Birds,Little by Little,707b9ebf-3f49-41f9-8abd-a37023dc9727
2069,Noel Gallagher’s High Flying Birds,Live Forever,ce957391-6bbf-412d-be64-519df628788c
2070,Noel Gallagher’s High Flying Birds,Lock All the Doors,65fb1b81-dc14-4998-8900-e071e371a963
2071,Noel Gallagher’s High Flying Birds,Love Will Tear Us Apart,ebdf40b6-43ff-4a1d-9731-f530724ccde6
2072,Noel Gallagher’s High Flying Birds,"Open the Door, See What You Find",bfe6d921-28df-4ac8-ae0d-31f94d44d191
2073,Noel Gallagher’s High Flying Birds,Pretty Boy,1acb0d17-5982-444d-947d-09b42e15ca07
2074,Noel Gallagher’s High Flying Birds,Talk Tonight,7803ea1b-2ccf-42c4-b01a-15b558621ec0
2075,Noel Gallagher’s High Flying Birds,The Importance of Being Idle,595b314e-e499-4f3a-8ead-8ceeae8d6cfd
2076,Noel Gallagher’s High Flying Birds,Whatever,c6f7aed9-94e4-4b2f-953c-2fc02fff265e
2077,NOFX,100 Times Fuckeder,b2ad6a19-b51d-4afd-88b1-cf8ce06fc1ab
2078,NOFX,13 Stitches,37e62f8e-9b90-4bde-b03e-2baac98a9927
2079,NOFX,180 Degrees,5e486350-c6b8-4840-a8b2-505975df0d88
2080,NOFX,60%,68e6b171-6b32-44d6-b22b-8322584dba07
2081,NOFX,72 Hookers,689fac79-44c7-4514-bba6-607c09613f0c
2082,NOFX,All His Suits Are Torn,cacfc041-f2fb-4b78-bc49-fe4f7cdc822b
2083,NOFX,All My Friends in New York,f7c01f6d-c47e-4563-86f7-91ab89e82155
2084,NOFX,All Outta Angst,12e3b3cb-d493-4999-b04c-a2fc3d6cb1c4
2085,NOFX,Ant Attack,c95000be-4186-4aa9-8907-263e2e6fb3f5
2086,NOFX,Backstage Passport,7a1f3f31-1210-4d63-930f-1ace0eeb42f5
2087,NOFX,Beer Bong,f8d9c1c0-5cce-46e1-ae19-5b1d9fc331e5
2088,NOFX,Benny Got Blowed Up,27495417-82ac-4dea-8b1b-99cd314de7db
2089,NOFX,Bob,806e753b-35ab-48c7-898d-3f9e0aa18f60
2090,NOFX,Bottles to the Ground,95f6f35e-f5ff-45af-868b-32d3a3be4fea
2091,NOFX,Buggley Eyes,fadf33d2-a52e-4d7d-b285-d5135f80e3ff
2092,NOFX,Can't Get the Stink Out,511982f7-a1a0-468d-a3f5-ba7a4692730e
2093,NOFX,Cokie the Clown,dc6e4411-5448-445b-ac83-0e4150072a12
2094,NOFX,Day to Daze,a0cd0735-f522-4a13-9e3c-71a6ba320d22
2095,NOFX,Dinosaurs Will Die,eae64f9c-9a62-46e0-83f0-4ef60c16f93a
2096,NOFX,Don't Call Me White,36cf9197-6691-4b47-8020-ad9734be6728
2097,NOFX,Drop the World,9caf7717-ad2d-40d9-9d1b-5d56e0e107d4
2098,NOFX,Drugs Are Good,743830ba-3511-43d3-8135-e59077e0e61e
2099,NOFX,Dying Degree,3af7f57a-31e6-424f-b569-b74849d68ce8
2100,NOFX,Eat the Meek,3db03588-54b3-46f4-844c-85e20e213c95
2101,NOFX,Falling in Love,0b3a393c-54b5-4056-8b07-ff80eae30afe
2102,NOFX,Franco Un-American,b818614d-ef03-468d-9b18-6e75eb09048f
2103,NOFX,Fuck Da Kids,3611c74a-f32f-498c-ac74-157fcef0ec16
2104,NOFX,Fuck the Kids,4cf4047b-40eb-4913-ae6b-1f2423d89259
2105,NOFX,Fuck the Kids (Revisited),d8879066-d36e-4977-89d7-5571eeea9db3
2106,NOFX,Fuck the Kids II,a24eb399-6075-44bc-91c5-bc8b628bccfc
2107,NOFX,Green Corn,d04f39bb-641f-4801-8bb1-fefa8f3d614e
2108,NOFX,Herojuana,3af795d8-791d-4d2a-a9be-cedf8de0ef61
2109,NOFX,Hobophobic (Scared of Bums),0b86a4e2-512d-42fb-bcce-7d54017108fa
2110,NOFX,I Believe in Goddess,d15d7029-b7e0-4bef-9346-02fda64d41fb
2111,NOFX,I Don't Like Me Anymore,84795faf-518f-4468-8064-b783d911af18
2112,NOFX,I Love You More Than I Hate Me,b156f41a-f480-480d-9c80-fdd4f0c594f4
2113,NOFX,I Wanna Be an Alcoholic,d0263fb2-231c-44c4-ab79-ee734be882f4
2114,NOFX,I'm Telling Tim,12109ba6-dd04-4b28-bebd-424c6d54e8bd
2115,NOFX,Idiots Are Taking Over,f9712b16-a226-4fc4-a2fa-544b4c6f0359
2116,NOFX,Instant Crassic,8ceedd96-21e9-48d4-9ce8-39fcb9acf870
2117,NOFX,Intro,5a6be8f4-8b4b-4327-9f5e-a84aa616d54b
2118,NOFX,It's My Job to Keep Punk Rock Elite,0e32fa12-580b-4b3f-9ac7-2c85b5bea261
2119,NOFX,Jeff Wears Birkenstocks,c24b9507-dee5-4126-9677-52e7bc15968c
2120,NOFX,Johnny Appleseed,7fef9e64-cc47-413d-8c34-eb313cfccb89
2121,NOFX,Juice Head,de47226e-ee7a-4c6c-885e-edea57328056
2122,NOFX,Kids of the K-Hole,7eaadbb4-daea-4444-80d3-db4d6b846a57
2123,NOFX,Kill All the White Man,77349075-78ec-4f65-8b0f-80cc841a8cd8
2124,NOFX,Leave It Alone,8c2cb16d-1afe-4c29-8dd8-7cb7b6352bb4
2125,NOFX,Leaving Jesusland,a16ec5c6-80ba-449f-b862-7f8fbb5bce7a
2126,NOFX,Linoleum,b2d2f5a6-15ad-454e-bfef-0ce621d91463
2127,NOFX,Liza and Louise,1fb69fdb-e823-4d32-baed-9208f9b73b1f
2128,NOFX,Lori Meyers,27804434-5884-411d-a988-a4247d889150
2129,NOFX,Louise,0de0820d-67c5-4278-9f02-d3e16e10ce88
2130,NOFX,Mattersville,a225050f-883e-4703-88b6-a9ef8e849cca
2131,NOFX,Monosyllabic Girl,2b095e71-9ca6-4c4d-a68e-73c195dc122b
2132,NOFX,Murder the Government,3bfadd77-bea3-476c-bf1d-43a1df05da20
2133,NOFX,My Heart Is Yearning,83c8f6ac-0938-487d-99fb-49f08d3afadd
2134,NOFX,My Orphan Year,8d9abe3e-ad80-4747-b983-261dd4a731f1
2135,NOFX,NOFX,6075740d-fd8d-4385-9fab-61f2e7596d65
2136,NOFX,Perfect Government,20b8fd23-3ce9-49d6-99ef-806535a32a15
2137,NOFX,Pharmacist's Daughter,ec497d96-302f-46a5-80b4-1e1f33604a5c
2138,NOFX,Please Play This Song on the Radio,9c5581a7-5f28-4f02-a52d-63c362ed2454
2139,NOFX,Punk Guy,d3ecb8cd-2c4f-403a-83dd-047472342d14
2140,NOFX,Quart in Session,40826534-c07a-4969-8173-e646470fa58f
2141,NOFX,Radio,8842c60f-5080-4b38-864d-12ba2204e4d7
2142,NOFX,Reeko,731e3805-6935-4e56-8386-8b312fa5c128
2143,NOFX,Riff Raff,aafaf8b1-d382-446c-9625-a9320af07721
2144,NOFX,See Her Pee,7a890e19-76cd-4f2a-b1f2-232fc1437506
2145,NOFX,Seeing Double at the Triple Rock,fb02d1a0-ed29-4c93-9aab-871a1feba7be
2146,NOFX,She's Gone,401af2ea-8646-4096-b567-3fe87b188483
2147,NOFX,Shut Up Already,0a46a24d-108a-4c30-b1a0-c136bed85281
2148,NOFX,Six Pack Girls,16beb449-8e98-4547-a22d-34a49e7de631
2149,NOFX,Six Years on Dope,4fde7f5c-472a-4400-b978-b4df96cda67c
2150,NOFX,Soul Doubt,94311d53-ea1a-4d97-be4c-43f458fff832
2151,NOFX,Stickin' in My Eye,0d9cd0d6-5314-42bd-b8f1-858278613c2b
2152,NOFX,Straight Edge,6fe79518-5727-4fda-9c58-9e89da65d638
2153,NOFX,Suits and Ladders,23f45099-efff-4959-a822-e7048241741e
2154,NOFX,The Brews,1bee0d51-097b-4a3f-b4f8-4b8e1f967024
2155,NOFX,The Cause,fb8f6ab5-f4b3-495a-ba4e-047d1ccd4b6b
2156,NOFX,The Decline,389b780e-8e57-4952-83ec-e9d55d533389
2157,NOFX,The Desperation's Gone,72c07ce8-f1a5-47b1-8d32-e5a089191019
2158,NOFX,The Longest Line,d6149042-0928-468a-a162-9fa07e33dd47
2159,NOFX,The Malachi Crunch,3505ca6a-c827-4bb1-bbd1-e7c4f13a6a9b
2160,NOFX,The Man I Killed,2f0228a4-9c4a-4d39-9a41-9fcc6fd4b9c4
2161,NOFX,The Marxist Brothers,68edf29c-d482-40ce-8e10-019d03b8dff6
2162,NOFX,The Moron Brothers,c1b8eac9-e74d-40bc-864c-5180bea5e8bf
2163,NOFX,The Quass,98c1a832-1746-4035-a0b4-07107add6369
2164,NOFX,The Quitter,57928624-4f2a-4076-8624-786e56203148
2165,NOFX,The Separation of Church and Skate,a7f2512a-26db-40e8-bf50-07a50a6d4f07
2166,NOFX,Theme from a NOFX Album,69283637-ad88-4c66-afc1-a1aa3d233842
2167,NOFX,There's No Fun in Fundamentalism,62a18ad3-a5a7-4d69-bc25-067144bc10bd
2168,NOFX,Timmy the Turtle,e83486af-530f-4133-8e5b-b288a8fbdaee
2169,NOFX,Total Bummer,9eddb27b-82f8-4d15-93a6-29ee6a78c3b1
2170,NOFX,We Called It America,56d25b85-0bf2-432a-a14e-695818bb964c
2171,NOFX,We March to the Beat of Indifferent Drum,063f1775-aeb2-43d0-9e8b-311ac43fcf2d
2172,NOFX,What Now My Love,c895ca37-7963-4162-8f4c-2f0560bcef6c
2173,NOFX,What's the Matter With Parents Today?,8b80baf4-6dc3-48ef-b3ce-97fb524cec00
2174,NOFX,You're Bleeding,142ef29a-8df8-46d6-a402-8f2fe78ba2c3
2175,Oasis,Champagne Supernova,d64e43c6-dd16-4271-b768-29891d781533
2176,Oasis,Cigarettes & Alcohol,068b3632-4b4c-4e0a-a18c-a2a3cb8c940e
2177,Oasis,Don't Look Back in Anger,4606c7bd-d1ef-4f47-a98f-5203a4fc676f
2178,Oasis,Falling Down,8b08568a-98a2-4c4b-b9ac-93c3a9b0add1
2179,Oasis,Fuckin' in the Bushes,57d1330f-2b28-443d-909d-10769310eb90
2180,Oasis,Half the World Away,07bf223e-20be-42a4-987a-d72475582544
2181,Oasis,I Am the Walrus,199659c9-3255-4f47-b5de-aaa493bdbf86
2182,Oasis,I'm Outta Time,4506452e-02ff-45bb-be2b-f0e716622c52
2183,Oasis,Live Forever,8a4b56f7-682d-4887-bcfb-819273c87897
2184,Oasis,Lyla,a678db85-0c51-4a53-8431-f2e49f35df0c
2185,Oasis,Married With Children,fbe3de5f-6165-4d6c-87c7-77b075f0ce94
2186,Oasis,Morning Glory,16629628-7053-422e-94be-209162561421
2187,Oasis,My Big Mouth,c98f3751-fb0e-4ab4-b073-03b5dec85902
2188,Oasis,Rock 'n' Roll Star,61625d91-24d6-4d7c-b5df-c894dce8f7aa
2189,Oasis,Roll With It,ee99b9fb-389a-4176-ace9-ae6b31f958cd
2190,Oasis,Slide Away,24564eb6-fc94-491b-87a2-a2349dfa05db
2191,Oasis,Songbird,b0c5cbfc-aee4-496d-9184-d1bb5b7116a8
2192,Oasis,Supersonic,901e8dd7-3859-4243-a999-c7bc359c9984
2193,Oasis,The Importance of Being Idle,8c4a84f4-5506-49b2-bb6b-64a267273225
